device_on_flag,energy,frequency,id,power_current,power_max,reset_counter,time_on,time_total
1,551080826,868198000,79fd,0.2,1762.6,1,3634458,4757198
1,551080827,868198000,79fd,0.2,1762.6,1,3634463,4757203
1,194159,868198000,798a,1.3,1.4,1,163722,163722
1,551080828,868198000,79fd,0.2,1762.6,1,3634468,4757208
1,551080830,868198000,79fd,0.3,1762.6,1,3634473,4757213
1,194172,868198000,798a,1.3,1.4,1,163732,163732
1,551080831,868198000,79fd,0.2,1762.6,1,3634478,4757218
0,166898490,868198000,7b71,0.0,0.0,1,4537492,4841335
1,551080832,868198000,79fd,0.2,1762.6,1,3634483,4757223
1,194184,868198000,798a,1.3,1.4,1,163742,163742
1,551080833,868198000,79fd,0.2,1762.6,1,3634488,4757228
0,166898490,868198000,7b71,0.0,0.0,1,4537492,4841345
1,194190,868198000,798a,1.3,1.4,1,163747,163747
1,551080834,868198000,79fd,0.2,1762.6,1,3634493,4757233
1,551080835,868198000,79fd,0.2,1762.6,1,3634498,4757238
1,194203,868198000,798a,1.3,1.4,1,163757,163757
1,551080836,868198000,79fd,0.3,1762.6,1,3634503,4757243
1,551080837,868198000,79fd,0.3,1762.6,1,3634508,4757248
0,166898490,868198000,7b71,0.0,0.0,1,4537492,4841365
1,551080839,868198000,79fd,0.2,1762.6,1,3634513,4757253
0,166898490,868198000,7b71,0.0,0.0,1,4537492,4841375
1,551080841,868198000,79fd,0.2,1762.6,1,3634523,4757263
1,551080842,868198000,79fd,0.2,1762.6,1,3634528,4757268
1,194240,868198000,798a,1.3,1.4,1,163787,163787
1,551080843,868198000,79fd,0.2,1762.6,1,3634533,4757273
1,194246,868198000,798a,1.3,1.4,1,163792,163792
1,551080844,868198000,79fd,0.3,1762.6,1,3634538,4757278
1,551080846,868198000,79fd,0.3,1762.6,1,3634543,4757283
1,551080847,868198000,79fd,0.2,1762.6,1,3634548,4757288
0,166898490,868198000,7b71,0.0,0.0,1,4537492,4841405
1,551080848,868198000,79fd,0.2,1762.6,1,3634553,4757293
0,166898490,868198000,7b71,0.0,0.0,1,4537492,4841410
1,194272,868198000,798a,1.3,1.4,1,163812,163812
1,551080849,868198000,79fd,0.2,1762.6,1,3634558,4757298
0,166898490,868198000,7b71,0.0,0.0,1,4537492,4841415
1,551080850,868198000,79fd,0.2,1762.6,1,3634563,4757303
0,166898490,868198000,7b71,0.0,0.0,1,4537492,4841420
1,194284,868198000,798a,1.3,1.4,1,163822,163822
1,551080855,868199000,79fd,0.3,1762.6,1,3634588,4757328
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841445
1,194315,868199000,798a,1.3,1.4,1,163847,163847
1,551080857,868199000,79fd,0.3,1762.6,1,3634593,4757333
1,551080858,868199000,79fd,0.2,1762.6,1,3634598,4757338
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841455
1,194328,868199000,798a,1.3,1.4,1,163857,163857
1,551080859,868199000,79fd,0.2,1762.6,1,3634603,4757343
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841460
1,4718893,868199000,7d1b,1.8,2.0,1,294075,1384022
1,194334,868199000,798a,1.3,1.4,1,163862,163862
1,551080860,868199000,79fd,0.2,1762.6,1,3634608,4757348
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841465
1,194341,868199000,798a,1.3,1.4,1,163867,163867
1,551080861,868199000,79fd,0.2,1762.6,1,3634613,4757353
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841470
1,4718911,868199000,7d1b,1.8,2.0,1,294085,1384032
1,194347,868199000,798a,1.3,1.4,1,163872,163872
1,551080862,868199000,79fd,0.2,1762.6,1,3634618,4757358
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841475
1,551080864,868199000,79fd,0.2,1762.6,1,3634623,4757363
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841480
1,551080865,868199000,79fd,0.2,1762.6,1,3634628,4757368
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841485
1,194366,868199000,798a,1.3,1.4,1,163887,163887
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841490
1,194378,868199000,798a,1.3,1.4,1,163897,163897
1,551080869,868199000,79fd,0.3,1762.6,1,3634643,4757383
1,4718964,868199000,7d1b,1.8,2.0,1,294115,1384062
1,194385,868199000,798a,1.3,1.4,1,163902,163902
1,551080870,868199000,79fd,0.2,1762.6,1,3634648,4757388
1,194391,868199000,798a,1.3,1.4,1,163907,163907
1,551080871,868199000,79fd,0.2,1762.6,1,3634653,4757393
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841510
1,194397,868199000,798a,1.3,1.4,1,163912,163912
1,551080872,868199000,79fd,0.2,1762.6,1,3634658,4757398
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841515
1,4718991,868199000,7d1b,1.8,2.0,1,294130,1384077
1,194404,868199000,798a,1.3,1.4,1,163917,163917
1,551080873,868199000,79fd,0.2,1762.6,1,3634663,4757403
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841520
1,551080874,868199000,79fd,0.2,1762.6,1,3634668,4757408
1,4719009,868199000,7d1b,1.8,2.0,1,294140,1384087
1,194416,868199000,798a,1.3,1.4,1,163927,163927
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841530
1,194422,868199000,798a,1.3,1.4,1,163932,163932
1,551080876,868199000,79fd,0.2,1762.6,1,3634678,4757418
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841535
1,4719026,868199000,7d1b,1.8,2.0,1,294150,1384097
1,194429,868199000,798a,1.3,1.4,1,163937,163937
1,551080877,868199000,79fd,0.2,1762.6,1,3634683,4757423
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841540
1,4719035,868199000,7d1b,1.8,2.0,1,294155,1384102
1,194435,868199000,798a,1.3,1.4,1,163942,163942
1,551080878,868199000,79fd,0.2,1762.6,1,3634688,4757428
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841545
1,4719044,868199000,7d1b,1.8,2.0,1,294160,1384107
1,551080879,868199000,79fd,0.2,1762.6,1,3634693,4757433
1,194448,868199000,798a,1.3,1.4,1,163952,163952
1,551080881,868199000,79fd,0.3,1762.6,1,3634698,4757438
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841555
1,194454,868199000,798a,1.3,1.4,1,163957,163957
1,551080882,868199000,79fd,0.2,1762.6,1,3634703,4757443
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841560
1,4719071,868199000,7d1b,1.8,2.0,1,294175,1384122
1,551080883,868199000,79fd,0.2,1762.6,1,3634708,4757448
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841565
1,4719080,868199000,7d1b,1.8,2.0,1,294180,1384127
1,194467,868199000,798a,1.3,1.4,1,163967,163967
1,551080884,868199000,79fd,0.2,1762.6,1,3634713,4757453
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841570
1,4719089,868199000,7d1b,1.8,2.0,1,294185,1384132
1,194473,868199000,798a,1.3,1.4,1,163972,163972
1,551080885,868199000,79fd,0.2,1762.6,1,3634718,4757458
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841575
1,194479,868199000,798a,1.3,1.4,1,163977,163977
1,551080886,868199000,79fd,0.2,1762.6,1,3634723,4757463
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841580
1,194485,868199000,798a,1.3,1.4,1,163982,163982
1,551080887,868199000,79fd,0.2,1762.6,1,3634728,4757468
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841585
1,194492,868199000,798a,1.3,1.4,1,163987,163987
1,551080888,868199000,79fd,0.2,1762.6,1,3634733,4757473
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841590
1,194498,868199000,798a,1.2,1.4,1,163992,163992
1,551080889,868199000,79fd,0.3,1762.6,1,3634738,4757478
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841595
1,194504,868199000,798a,1.3,1.4,1,163997,163997
1,551080891,868199000,79fd,0.3,1762.6,1,3634743,4757483
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841600
1,4719142,868199000,7d1b,1.8,2.0,1,294215,1384162
1,194510,868199000,798a,1.2,1.4,1,164002,164002
1,551080892,868199000,79fd,0.3,1762.6,1,3634748,4757488
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841605
1,4719151,868199000,7d1b,1.8,2.0,1,294220,1384167
1,194516,868199000,798a,1.3,1.4,1,164007,164007
1,551080893,868199000,79fd,0.2,1762.6,1,3634753,4757493
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841610
1,551080895,868199000,79fd,0.2,1762.6,1,3634758,4757498
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841615
1,4719169,868199000,7d1b,1.8,2.0,1,294230,1384177
1,194528,868199000,798a,1.3,1.4,1,164017,164017
1,551080896,868199000,79fd,0.2,1762.6,1,3634763,4757503
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841620
1,194534,868199000,798a,1.2,1.4,1,164022,164022
1,551080897,868199000,79fd,0.2,1762.6,1,3634768,4757508
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841625
1,194540,868199000,798a,1.3,1.4,1,164027,164027
1,551080898,868199000,79fd,0.3,1762.6,1,3634773,4757513
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841630
1,4719195,868199000,7d1b,1.8,2.0,1,294245,1384192
1,194547,868199000,798a,1.3,1.4,1,164032,164032
1,551080899,868199000,79fd,0.3,1762.6,1,3634778,4757518
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841635
1,194553,868199000,798a,1.3,1.4,1,164037,164037
1,551080901,868199000,79fd,0.3,1762.6,1,3634783,4757523
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841640
1,4719213,868199000,7d1b,1.8,2.0,1,294255,1384202
1,551080902,868199000,79fd,0.2,1762.6,1,3634788,4757528
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841645
1,4719222,868199000,7d1b,1.8,2.0,1,294260,1384207
1,551080903,868199000,79fd,0.2,1762.6,1,3634793,4757533
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841650
1,194572,868199000,798a,1.3,1.4,1,164052,164052
1,551080904,868199000,79fd,0.2,1762.6,1,3634798,4757538
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841655
1,194578,868199000,798a,1.3,1.4,1,164057,164057
1,551080905,868199000,79fd,0.2,1762.6,1,3634803,4757543
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841660
1,194584,868199000,798a,1.3,1.4,1,164062,164062
1,551080906,868199000,79fd,0.2,1762.6,1,3634808,4757548
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841665
1,4719258,868199000,7d1b,1.8,2.0,1,294280,1384227
1,194590,868199000,798a,1.2,1.4,1,164067,164067
1,551080907,868199000,79fd,0.2,1762.6,1,3634813,4757553
1,194597,868199000,798a,1.3,1.4,1,164072,164072
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841675
1,4719276,868199000,7d1b,1.8,2.0,1,294290,1384237
1,194603,868199000,798a,1.3,1.4,1,164077,164077
1,551080909,868199000,79fd,0.2,1762.6,1,3634823,4757563
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841680
1,194609,868199000,798a,1.3,1.4,1,164082,164082
1,551080910,868199000,79fd,0.3,1762.6,1,3634828,4757568
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841685
1,194616,868199000,798a,1.3,1.4,1,164087,164087
1,551080912,868199000,79fd,0.3,1762.6,1,3634833,4757573
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841690
1,194622,868199000,798a,1.3,1.4,1,164092,164092
1,551080913,868199000,79fd,0.2,1762.6,1,3634838,4757578
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841695
1,194628,868199000,798a,1.3,1.4,1,164097,164097
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841700
1,194634,868199000,798a,1.3,1.4,1,164102,164102
1,551080915,868199000,79fd,0.2,1762.6,1,3634848,4757588
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841705
1,194641,868199000,798a,1.3,1.4,1,164107,164107
1,551080916,868199000,79fd,0.3,1762.6,1,3634853,4757593
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841710
1,194647,868199000,798a,1.3,1.4,1,164112,164112
1,551080917,868199000,79fd,0.2,1762.6,1,3634858,4757598
0,166898490,868199000,7b71,0.0,0.0,1,4537492,4841715
1,4719347,868199000,7d1b,1.8,2.0,1,294330,1384277
1,551080918,868199000,79fd,0.2,1762.6,1,3634863,4757603
1,194660,868199000,798a,1.3,1.4,1,164122,164122
1,551080920,868199000,79fd,0.2,1762.6,1,3634868,4757608
1,551080925,868200000,79fd,0.3,1762.6,1,3634888,4757628
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841745
1,194691,868200000,798a,1.3,1.4,1,164147,164147
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841750
1,551080927,868200000,79fd,0.2,1762.6,1,3634898,4757638
1,551080928,868200000,79fd,0.2,1762.6,1,3634903,4757643
1,194709,868200000,798a,1.3,1.4,1,164162,164162
1,551080929,868200000,79fd,0.2,1762.6,1,3634908,4757648
1,4719436,868200000,7d1b,1.8,2.0,1,294380,1384327
1,551080930,868200000,79fd,0.2,1762.6,1,3634913,4757653
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841770
1,4719445,868200000,7d1b,1.8,2.0,1,294385,1384332
1,194722,868200000,798a,1.3,1.4,1,164172,164172
1,551080931,868200000,79fd,0.3,1762.6,1,3634918,4757658
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841775
1,4719454,868200000,7d1b,1.8,2.0,1,294390,1384337
1,194728,868200000,798a,1.3,1.4,1,164177,164177
1,551080932,868200000,79fd,0.2,1762.6,1,3634923,4757663
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841780
1,194735,868200000,798a,1.3,1.4,1,164182,164182
1,551081473,868200000,79fd,519.1,1762.6,1,3634928,4757668
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841785
1,194741,868200000,798a,1.2,1.4,1,164187,164187
1,551088643,868200000,79fd,1548.9,1762.6,1,3634933,4757673
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841790
1,551094950,868200000,79fd,1095.6,1762.6,1,3634938,4757678
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841795
1,194753,868200000,798a,1.3,1.4,1,164197,164197
1,551099744,868200000,79fd,893.3,1762.6,1,3634943,4757683
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841800
1,4719498,868200000,7d1b,1.8,2.0,1,294415,1384362
1,194759,868200000,798a,1.3,1.4,1,164202,164202
1,551103949,868200000,79fd,814.3,1762.6,1,3634948,4757688
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841805
1,551107892,868200000,79fd,775.4,1762.6,1,3634953,4757693
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841810
1,551111703,868200000,79fd,754.2,1762.6,1,3634958,4757698
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841815
1,194778,868200000,798a,1.3,1.4,1,164217,164217
1,551115427,868200000,79fd,739.4,1762.6,1,3634963,4757703
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841820
1,194784,868200000,798a,1.3,1.4,1,164222,164222
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841825
1,194790,868200000,798a,1.3,1.4,1,164227,164227
1,551122706,868200000,79fd,720.9,1762.6,1,3634973,4757713
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841830
1,194797,868200000,798a,1.3,1.4,1,164232,164232
1,551126297,868200000,79fd,716.1,1762.6,1,3634978,4757718
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841835
1,4719560,868200000,7d1b,1.8,2.0,1,294450,1384397
1,194803,868200000,798a,1.3,1.4,1,164237,164237
1,551129866,868200000,79fd,713.3,1762.6,1,3634983,4757723
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841840
1,194809,868200000,798a,1.3,1.4,1,164242,164242
1,551133425,868200000,79fd,710.7,1762.6,1,3634988,4757728
1,4719578,868200000,7d1b,1.8,2.0,1,294460,1384407
1,551136985,868200000,79fd,712.4,1762.6,1,3634993,4757733
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841850
1,194822,868200000,798a,1.3,1.4,1,164252,164252
1,551140546,868200000,79fd,711.8,1762.6,1,3634998,4757738
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841855
1,194828,868200000,798a,1.3,1.4,1,164257,164257
1,551144102,868200000,79fd,713.1,1762.6,1,3635003,4757743
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841860
1,194835,868200000,798a,1.3,1.4,1,164262,164262
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841865
1,194841,868200000,798a,1.3,1.4,1,164267,164267
1,551151250,868200000,79fd,715.6,1762.6,1,3635013,4757753
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841870
1,194847,868200000,798a,1.3,1.4,1,164272,164272
1,551154822,868200000,79fd,713.4,1762.6,1,3635018,4757758
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841875
1,194853,868200000,798a,1.3,1.4,1,164277,164277
1,551158382,868200000,79fd,711.2,1762.6,1,3635023,4757763
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841880
1,4719640,868200000,7d1b,1.8,2.0,1,294495,1384442
1,551161938,868200000,79fd,710.0,1762.6,1,3635028,4757768
1,4719649,868200000,7d1b,1.8,2.0,1,294500,1384447
1,194866,868200000,798a,1.3,1.4,1,164287,164287
1,551165488,868200000,79fd,711.3,1762.6,1,3635033,4757773
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841890
1,4719667,868200000,7d1b,1.8,2.0,1,294510,1384457
1,194879,868200000,798a,1.3,1.4,1,164297,164297
1,551172608,868200000,79fd,713.6,1762.6,1,3635043,4757783
1,194885,868200000,798a,1.3,1.4,1,164302,164302
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841905
1,4719685,868200000,7d1b,1.8,2.0,1,294520,1384467
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841910
1,194897,868200000,798a,1.3,1.4,1,164312,164312
1,551183302,868200000,79fd,711.6,1762.6,1,3635058,4757798
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841915
1,4719702,868200000,7d1b,1.8,2.0,1,294530,1384477
1,194904,868200000,798a,1.3,1.4,1,164317,164317
1,551186844,868200000,79fd,707.6,1762.6,1,3635063,4757803
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841920
1,194910,868200000,798a,1.3,1.4,1,164322,164322
1,551190374,868200000,79fd,704.2,1762.6,1,3635068,4757808
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841925
1,194916,868200000,798a,1.3,1.4,1,164327,164327
1,551193902,868200000,79fd,706.0,1762.6,1,3635073,4757813
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841930
1,4719729,868200000,7d1b,1.8,2.0,1,294545,1384492
1,194923,868200000,798a,1.3,1.4,1,164332,164332
1,551197421,868200000,79fd,703.9,1762.6,1,3635078,4757818
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841935
1,194929,868200000,798a,1.3,1.4,1,164337,164337
1,551200932,868200000,79fd,701.6,1762.6,1,3635083,4757823
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841940
1,194935,868200000,798a,1.3,1.4,1,164342,164342
1,551204437,868200000,79fd,699.8,1762.6,1,3635088,4757828
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841945
1,194942,868200000,798a,1.3,1.4,1,164347,164347
1,551207935,868200000,79fd,698.6,1762.6,1,3635093,4757833
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841950
1,4719765,868200000,7d1b,1.8,2.0,1,294565,1384512
1,194948,868200000,798a,1.3,1.4,1,164352,164352
1,551211427,868200000,79fd,697.6,1762.6,1,3635098,4757838
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841955
1,4719774,868200000,7d1b,1.8,2.0,1,294570,1384517
1,194954,868200000,798a,1.3,1.4,1,164357,164357
1,551214926,868200000,79fd,701.0,1762.6,1,3635103,4757843
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841960
1,4719782,868200000,7d1b,1.8,2.0,1,294575,1384522
1,194960,868200000,798a,1.3,1.4,1,164362,164362
1,551218441,868200000,79fd,704.8,1762.6,1,3635108,4757848
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841965
1,194967,868200000,798a,1.3,1.4,1,164367,164367
1,551221979,868200000,79fd,708.9,1762.6,1,3635113,4757853
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841970
1,4719800,868200000,7d1b,1.8,2.0,1,294585,1384532
1,194973,868200000,798a,1.3,1.4,1,164372,164372
1,551225525,868200000,79fd,709.5,1762.6,1,3635118,4757858
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841975
1,4719809,868200000,7d1b,1.8,2.0,1,294590,1384537
1,194979,868200000,798a,1.3,1.4,1,164377,164377
1,551229072,868200000,79fd,710.2,1762.6,1,3635123,4757863
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841980
1,194986,868200000,798a,1.3,1.4,1,164382,164382
1,551232617,868200000,79fd,709.1,1762.6,1,3635128,4757868
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841985
1,194992,868200000,798a,1.3,1.4,1,164387,164387
1,551236156,868200000,79fd,706.6,1762.6,1,3635133,4757873
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841990
1,4719836,868200000,7d1b,1.8,2.0,1,294605,1384552
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4841995
1,551246738,868200000,79fd,704.9,1762.6,1,3635148,4757888
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4842005
1,551250256,868200000,79fd,701.3,1762.6,1,3635153,4757893
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4842010
1,195023,868200000,798a,1.3,1.4,1,164412,164412
1,551253748,868200000,79fd,697.5,1762.6,1,3635158,4757898
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4842015
1,4719880,868200000,7d1b,1.8,2.0,1,294630,1384577
1,195030,868200000,798a,1.3,1.4,1,164417,164417
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4842020
1,4719889,868200000,7d1b,1.8,2.0,1,294635,1384582
1,195036,868200000,798a,1.3,1.4,1,164422,164422
1,551260711,868200000,79fd,695.7,1762.6,1,3635168,4757908
0,166898490,868200000,7b71,0.0,0.0,1,4537492,4842025
1,551274611,868201000,79fd,695.6,1762.6,1,3635188,4757928
1,551278094,868201000,79fd,697.5,1762.6,1,3635193,4757933
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842050
1,551281586,868201000,79fd,698.8,1762.6,1,3635198,4757938
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842055
1,195080,868201000,798a,1.3,1.4,1,164457,164457
1,551285083,868201000,79fd,700.0,1762.6,1,3635203,4757943
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842060
1,551288595,868201000,79fd,702.7,1762.6,1,3635208,4757948
1,4719969,868201000,7d1b,1.8,2.0,1,294680,1384627
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842070
1,195099,868201000,798a,1.3,1.4,1,164472,164472
1,551295642,868201000,79fd,705.3,1762.6,1,3635218,4757958
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842075
1,551299171,868201000,79fd,705.5,1762.6,1,3635223,4757963
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842080
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842085
1,4720005,868201000,7d1b,1.8,2.0,1,294700,1384647
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842090
1,195124,868201000,798a,1.3,1.4,1,164492,164492
1,551309784,868201000,79fd,707.6,1762.6,1,3635238,4757978
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842095
1,195130,868201000,798a,1.3,1.4,1,164497,164497
1,551313322,868201000,79fd,707.2,1762.6,1,3635243,4757983
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842100
1,195137,868201000,798a,1.3,1.4,1,164502,164502
1,551316849,868201000,79fd,704.4,1762.6,1,3635248,4757988
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842105
1,551320367,868201000,79fd,703.3,1762.6,1,3635253,4757993
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842110
1,4720049,868201000,7d1b,1.8,2.0,1,294725,1384672
1,195149,868201000,798a,1.3,1.4,1,164512,164512
1,551323869,868201000,79fd,700.1,1762.6,1,3635258,4757998
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842115
1,551327369,868201000,79fd,699.2,1762.6,1,3635263,4758003
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842120
1,4720076,868201000,7d1b,1.8,2.0,1,294740,1384687
1,195168,868201000,798a,1.3,1.4,1,164527,164527
1,4720085,868201000,7d1b,1.8,2.0,1,294745,1384692
1,195174,868201000,798a,1.3,1.4,1,164532,164532
1,551328420,868201000,79fd,0.2,1762.6,1,3635278,4758018
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842135
1,551328422,868201000,79fd,0.3,1762.6,1,3635283,4758023
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842140
1,4720103,868201000,7d1b,1.8,2.0,1,294755,1384702
1,195187,868201000,798a,1.3,1.4,1,164542,164542
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842145
1,195193,868201000,798a,1.3,1.4,1,164547,164547
1,551328424,868201000,79fd,0.3,1762.6,1,3635293,4758033
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842150
1,195200,868201000,798a,1.3,1.4,1,164552,164552
1,551328425,868201000,79fd,0.2,1762.6,1,3635298,4758038
1,195206,868201000,798a,1.3,1.4,1,164557,164557
1,551328426,868201000,79fd,0.2,1762.6,1,3635303,4758043
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842160
1,551328427,868201000,79fd,0.2,1762.6,1,3635308,4758048
1,4720147,868201000,7d1b,1.8,2.0,1,294780,1384727
1,195219,868201000,798a,1.3,1.4,1,164567,164567
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842170
1,4720156,868201000,7d1b,1.8,2.0,1,294785,1384732
1,551328430,868201000,79fd,0.3,1762.6,1,3635318,4758058
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842175
1,551328431,868201000,79fd,0.3,1762.6,1,3635323,4758063
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842180
1,4720174,868201000,7d1b,1.8,2.0,1,294795,1384742
1,195237,868201000,798a,1.3,1.4,1,164582,164582
1,551328433,868201000,79fd,0.3,1762.6,1,3635328,4758068
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842185
1,195244,868201000,798a,1.3,1.4,1,164587,164587
1,551328434,868201000,79fd,0.3,1762.6,1,3635333,4758073
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842190
1,4720192,868201000,7d1b,1.8,2.0,1,294805,1384752
1,195250,868201000,798a,1.3,1.4,1,164592,164592
1,551328436,868201000,79fd,0.2,1762.6,1,3635338,4758078
1,195256,868201000,798a,1.3,1.4,1,164597,164597
1,551328437,868201000,79fd,0.3,1762.6,1,3635343,4758083
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842200
1,4720210,868201000,7d1b,1.8,2.0,1,294815,1384762
1,195263,868201000,798a,1.3,1.4,1,164602,164602
1,551328438,868201000,79fd,0.3,1762.6,1,3635348,4758088
0,166898490,868201000,7b71,0.0,0.0,1,4537492,4842205
1,195269,868201000,798a,1.3,1.4,1,164607,164607
1,551328439,868201000,79fd,0.3,1762.6,1,3635353,4758093
1,4720227,868201000,7d1b,1.8,2.0,1,294825,1384772
